ticker,Company Name,Industry,stage,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,rank_change,prev_score,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
MRPL.NS,Mangalore Refinery and Petrochemicals Limited,"Oil, Gas & Consumable Fuels",Stage 3,watchlist,weekly_watchlist,watchlist,4.0,11.59,7.42,5.0,4.0,11.59,12.42,38.82,41.07,1706853813.31,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",358,,,,,False,False,False,False,False
AUBANK.NS,AU Small Finance Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,6.96,13.98,10.12,2.0,6.96,13.98,12.12,8.98,38.81,2469404195.74,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",359,,,,,False,False,False,False,False
OBEROIRLTY.NS,Oberoi Realty Limited,Realty,Stage 3,watchlist,weekly_watchlist,watchlist,14.88,8.7,12.1,0.0,14.88,8.7,12.1,8.85,6.2,1184737206.36,"Stage 3, distribution_risk",360,,,,,False,False,False,False,False
MTARTECH.NS,Mtar Technologies Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.12,4.4,2.05,10.0,0.12,4.4,12.05,107.55,139.15,2969518000.0,"Stage 3, distribution_risk",361,,,,,False,False,False,False,False
CDSL.NS,Central Depository Services (India) Ltd.,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,8.2,12.0,9.91,2.0,8.2,12.0,11.91,-0.93,-12.34,3126664071.47,"Stage 4, downtrend",362,,,,,False,False,False,False,False
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,8.19,12.0,9.9,2.0,8.19,12.0,11.9,2.8,-6.3,325802295.8,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",363,,,,,False,False,False,False,False
BORORENEW.NS,BOROSIL RENEWABLES LIMITED,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,4.51,-14.5,289152577.59,"Stage 4, downtrend",364,,,,,False,False,False,False,False
HLEGLAS.NS,HLE Glascoat Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,-19.23,-27.31,42120014.11,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",365,,,,,False,False,False,False,False
KEC.NS,KEC International Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,-10.36,-25.86,877833215.86,"Stage 4, downtrend",366,,,,,False,False,False,False,False
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,Metals & Mining,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,-8.83,-17.25,201924800.27,"Stage 4, downtrend",367,,,,,False,False,False,False,False
RPOWER.NS,Reliance Power Limited,Power,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,2.24,-27.07,2365484460.34,"Stage 4, downtrend",368,,,,,False,False,False,False,False
TEXRAIL.NS,Texmaco Rail & Engineering Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,-10.46,-16.68,274642474.62,"Stage 4, volume_dryup, downtrend",369,,,,,False,False,False,False,False
TITAGARH.NS,TITAGARH RAIL SYSTEMS LIMITED,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,10.0,0.0,4.0,11.8,-0.6,-8.91,1599878823.1,"Stage 4, volume_dryup, downtrend",370,,,,,False,False,False,False,False
ONESOURCE.NS,Onesource Specialty Pharma Ltd.,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,17.52,0.0,9.64,2.0,17.52,0.0,11.64,8.52,2.14,1335146657.66,"Stage 3, distribution_risk",371,,,,,False,False,False,False,False
GMMPFAUDLR.NS,GMM Pfaudler Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,3.6,1.62,10.0,0.0,3.6,11.62,-4.89,-8.72,55873702.51,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",372,,,,,False,False,False,False,False
IREDA.NS,Indian Renewable Energy Development Agency Ltd.,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,13.76,4.53,9.61,2.0,13.76,4.53,11.61,8.24,-2.95,1851345692.5,"Stage 4, downtrend",373,,,,,False,False,False,False,False
ABCAPITAL.NS,Aditya Birla Capital Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,2.34,18.48,9.6,2.0,2.34,18.48,11.6,2.38,22.38,1534564623.14,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",374,,,,,False,False,False,False,False
VESUVIUS.NS,Vesuvius India Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,3.52,1.58,10.0,0.0,3.52,11.58,17.1,6.09,80087195.37,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",375,,,,,False,False,False,False,False
DOMS.NS,DOMS Industries Ltd.,Fast Moving Consumer Goods,Stage 1,watchlist,weekly_watchlist,watchlist,3.63,10.0,6.5,5.0,3.63,10.0,11.5,-1.54,1.58,136669131.42,"Stage 1, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",376,,,,,False,False,False,False,False
COLPAL.NS,Colgate Palmolive (India) Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,14.45,6.5,5.0,0.0,14.45,11.5,4.24,0.21,1075201417.42,"Stage 3, distribution_risk",377,,,,,False,False,False,False,False
AGI.NS,AGI Greenpac Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,3.2,1.44,10.0,0.0,3.2,11.44,-9.46,-30.26,140936449.18,"Stage 4, weekly_volume_dryup, downtrend",378,,,,,False,False,False,False,False
UBL.NS,United Breweries Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,8.34,4.0,6.39,5.0,8.34,4.0,11.39,4.0,-11.43,450246771.33,"Stage 4, downtrend",379,,,,,False,False,False,False,False
AWL.NS,Adani Wilmar Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,8.24,4.0,6.33,5.0,8.24,4.0,11.33,-1.43,-19.04,783390499.49,"Stage 4, weekly_volume_dryup, downtrend",380,,,,,False,False,False,False,False
DHANUKA.NS,Dhanuka Agritech Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,10.39,8.0,9.31,2.0,10.39,8.0,11.31,6.39,-18.13,56826417.7,"Stage 3, distribution_risk",381,,,,,False,False,False,False,False
MANAPPURAM.NS,Manappuram Finance Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,3.62,15.99,9.19,2.0,3.62,15.99,11.19,-1.19,9.07,1258146451.02,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",382,,,,,False,False,False,False,False
PTCIL.NS,PTC Industries Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,2.4,1.08,10.0,0.0,2.4,11.08,-4.57,1.44,315093550.75,"Stage 3, distribution_risk",383,,,,,False,False,False,False,False
CSBBANK.NS,CSB Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,11.57,6.0,9.06,2.0,11.57,6.0,11.06,-18.26,3.6,216261722.02,"Stage 3, weekly_volume_dryup, distribution_risk",384,,,,,False,False,False,False,False
SENCO.NS,Senco Gold Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,16.55,4.0,10.9,0.0,16.55,4.0,10.9,7.43,8.53,904832375.99,"Stage 3, volume_dryup, distribution_risk",385,,,,,False,False,False,False,False
ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,6.66,11.61,8.89,2.0,6.66,11.61,10.89,33.01,27.1,404775612.81,"Stage 3, weekly_volume_dryup, distribution_risk",386,,,,,False,False,False,False,False
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,12.85,4.0,8.87,2.0,12.85,4.0,10.87,-4.27,-14.81,6371133651.09,"Stage 4, downtrend",387,,,,,False,False,False,False,False
KEI.NS,KEI Industries Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.14,1.65,0.82,10.0,0.14,1.65,10.82,17.72,22.81,1973797075.56,"Stage 3, distribution_risk",388,,,,,False,False,False,False,False
ALLCARGO.NS,Allcargo Logistics Limited,Services,Stage 3,watchlist,weekly_watchlist,watchlist,13.1,8.0,10.8,0.0,13.1,8.0,10.8,-0.36,-67.23,67994677.97,"Stage 3, distribution_risk",389,,,,,False,False,False,False,False
SBICARD.NS,SBI Cards and Payment Services Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,10.92,6.2,8.8,2.0,10.92,6.2,10.8,-13.01,-20.81,926123655.79,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",390,,,,,False,False,False,False,False
ASTRAMICRO.NS,Astra Microwave Products Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,1.73,0.78,10.0,0.0,1.73,10.78,30.73,10.55,509204982.8,"Stage 3, distribution_risk",391,,,,,False,False,False,False,False
IFCI.NS,IFCI Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,12.24,4.51,8.76,2.0,12.24,4.51,10.76,3.75,17.33,1039381453.33,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",392,,,,,False,False,False,False,False
KKCL.NS,Kewal Kiran Clothing Limited,Textiles,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,1.2,0.54,10.0,0.0,1.2,10.54,4.74,-4.87,15529607.01,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",393,,,,,False,False,False,False,False
RHIM.NS,RHI MAGNESITA INDIA LIMITED,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,1.2,0.54,10.0,0.0,1.2,10.54,-3.16,-3.64,80169873.99,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",394,,,,,False,False,False,False,False
TIMETECHNO.NS,Time Technoplast Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,1.2,0.54,10.0,0.0,1.2,10.54,9.48,-10.33,536925636.24,"Stage 3, distribution_risk",395,,,,,False,False,False,False,False
BLUEJET.NS,Blue Jet Healthcare Ltd.,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,12.2,4.0,8.51,2.0,12.2,4.0,10.51,-8.3,-31.19,214830317.41,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",396,,,,,False,False,False,False,False
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,5.94,11.53,8.46,2.0,5.94,11.53,10.46,9.4,1.85,1944052261.47,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",397,,,,,False,False,False,False,False
BAJAJ-AUTO.NS,Bajaj Auto Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.77,17.67,8.38,2.0,0.77,17.67,10.38,6.8,9.89,3781680650.1,"Stage 3, distribution_risk",398,,,,,False,False,False,False,False
NIVABUPA.NS,Niva Bupa Health Insurance Company Ltd.,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,8.84,7.79,8.37,2.0,8.84,7.79,10.37,5.6,8.34,65969815.37,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",399,,,,,False,False,False,False,False
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,1.34,10.23,5.34,5.0,1.34,10.23,10.34,35.62,22.69,524698304.85,"Stage 3, distribution_risk",400,,,,,False,False,False,False,False
MAXHEALTH.NS,Max Healthcare Institute Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,9.97,6.2,8.27,2.0,9.97,6.2,10.27,4.84,-10.77,2732944307.63,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",401,,,,,False,False,False,False,False
MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.6,0.27,10.0,0.0,0.6,10.27,16.42,1.61,5698791139.06,"Stage 3, distribution_risk",402,,,,,False,False,False,False,False
ASTRAL.NS,Astral Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.58,0.26,10.0,0.0,0.58,10.26,14.96,14.81,1391890136.1,"Stage 3, distribution_risk",403,,,,,False,False,False,False,False
ICIL.NS,Indo Count Industries Limited,Textiles,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.25,0.11,10.0,0.0,0.25,10.11,12.74,5.73,133569410.55,"Stage 4, weekly_volume_dryup, downtrend",404,,,,,False,False,False,False,False
CANFINHOME.NS,Can Fin Homes Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,18.0,8.1,2.0,0.0,18.0,10.1,1.33,18.71,145633964.96,"Stage 3, weekly_volume_dryup, distribution_risk",405,,,,,False,False,False,False,False
TATACONSUM.NS,TATA CONSUMER PRODUCTS LIMITED,Fast Moving Consumer Goods,Stage 1,watchlist,weekly_watchlist,watchlist,0.0,11.3,5.09,5.0,0.0,11.3,10.09,5.88,7.1,1932028989.06,"Stage 1, stage1_not_actionable, stage1_needs_more_base",406,,,,,False,False,False,False,False
BANDHANBNK.NS,Bandhan Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,2.85,14.3,8.0,2.0,2.85,14.3,10.0,27.44,13.55,1546968343.93,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",407,,,,,False,False,False,False,False
ALOKINDS.NS,Alok Industries Limited,Textiles,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-2.92,-13.91,111691513.82,"Stage 4, downtrend",408,,,,,False,False,False,False,False
BHARTIARTL.NS,Bharti Airtel Limited,Telecommunication,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-2.88,-2.97,19282193228.49,"Stage 4, downtrend",409,,,,,False,False,False,False,False
ELECTCAST.NS,Electrosteel Castings Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,7.46,-12.38,317101116.39,"Stage 3, distribution_risk",410,,,,,False,False,False,False,False
ESCORTS.NS,Escorts Kubota Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.4,-4.53,388550821.08,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",411,,,,,False,False,False,False,False
FINPIPE.NS,Finolex Industries Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,5.02,-2.73,143810137.25,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",412,,,,,False,False,False,False,False
GARFIBRES.NS,Garware Technical Fibres Limited,Textiles,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,8.1,-11.66,43137093.15,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",413,,,,,False,False,False,False,False
GRAVITA.NS,Gravita India Limited,Metals & Mining,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,5.94,6.49,564444788.16,"Stage 4, downtrend",414,,,,,False,False,False,False,False
IDEA.NS,Vodafone Idea Limited,Telecommunication,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-4.02,15.63,4455196512.39,"Stage 4, downtrend",415,,,,,False,False,False,False,False
INDUSTOWER.NS,Indus Towers Limited,Telecommunication,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-0.01,23.51,2552760805.3,"Stage 3, distribution_risk",416,,,,,False,False,False,False,False
PDSL.NS,PDS Limited,Textiles,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-7.97,-2.19,229982954.41,"Stage 4, volume_dryup, downtrend",417,,,,,False,False,False,False,False
RAILTEL.NS,Railtel Corporation Of India Limited,Telecommunication,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.87,-5.05,2055894987.95,"Stage 4, downtrend",418,,,,,False,False,False,False,False
SALASAR.NS,Salasar Techno Engineering Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-6.64,-15.58,45088469.87,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",419,,,,,False,False,False,False,False
SKFINDIA.NS,SKF India Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.44,-16.26,71999591.95,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",420,,,,,False,False,False,False,False
SURYAROSNI.NS,Surya Roshni Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.12,-7.14,116673035.13,"Stage 4, downtrend",421,,,,,False,False,False,False,False
VSTTILLERS.NS,V.S.T Tillers Tractors Limited,Capital Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.56,0.92,78400158.46,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",422,,,,,False,False,False,False,False
DEVYANI.NS,Devyani International Limited,Consumer Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,22.1,9.95,0.0,0.0,22.1,9.95,-9.51,-28.74,451426421.27,"Stage 4, weekly_vcp_ok, weekly_volume_dryup, downtrend",423,,,,,False,False,False,False,False
KNRCON.NS,KNR Constructions Limited,Construction,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,22.1,9.95,0.0,0.0,22.1,9.95,-7.67,-29.45,1160580254.08,"Stage 4, weekly_vcp_ok, volume_dryup, downtrend",424,,,,,False,False,False,False,False
VIPIND.NS,VIP Industries Limited,Consumer Durables,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,22.1,9.95,0.0,0.0,22.1,9.95,-8.25,-21.85,89554731.19,"Stage 4, weekly_vcp_ok, weekly_volume_dryup, downtrend",425,,,,,False,False,False,False,False
WSTCSTPAPR.NS,West Coast Paper Mills Limited,Forest Materials,Stage 3,watchlist,weekly_watchlist,watchlist,6.7,2.82,4.95,5.0,6.7,2.82,9.95,26.24,13.94,73584488.4,"Stage 3, distribution_risk",426,,,,,False,False,False,False,False
IFBIND.NS,IFB Industries Limited,Consumer Durables,Stage 4,watchlist,weekly_watchlist,watchlist,14.53,4.0,9.79,0.0,14.53,4.0,9.79,-7.45,-25.18,68338661.39,"Stage 4, weekly_volume_dryup, downtrend",427,,,,,False,False,False,False,False
HINDUNILVR.NS,Hindustan Unilever Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.47,4.71,5.0,0.0,10.47,9.71,3.55,-2.88,5492658496.44,"Stage 3, distribution_risk",428,,,,,False,False,False,False,False
VGUARD.NS,V-Guard Industries Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,11.2,7.85,9.69,0.0,11.2,7.85,9.69,13.18,-2.68,98865468.46,"Stage 3, distribution_risk",429,,,,,False,False,False,False,False
NH.NS,Narayana Hrudayalaya Ltd.,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,17.0,7.65,2.0,0.0,17.0,9.65,2.08,7.95,494418336.05,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",430,,,,,False,False,False,False,False
LGBBROSLTD.NS,LG Balakrishnan & Bros Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,3.62,12.3,7.53,2.0,3.62,12.3,9.53,5.57,37.45,62560790.83,"Stage 3, weekly_volume_dryup, distribution_risk",431,,,,,False,False,False,False,False
EMCURE.NS,Emcure Pharmaceuticals Ltd.,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,3.38,12.37,7.43,2.0,3.38,12.37,9.43,8.84,22.85,483198943.31,"Stage 3, weekly_volume_dryup, distribution_risk",432,,,,,False,False,False,False,False
NCC.NS,NCC Limited,Construction,Stage 4,watchlist,weekly_watchlist,watchlist,11.46,6.66,9.3,0.0,11.46,6.66,9.3,17.06,-14.45,511802100.46,"Stage 4, weekly_volume_dryup, downtrend",433,,,,,False,False,False,False,False
GODREJIND.NS,Godrej Industries Limited,Diversified,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,9.5,4.28,5.0,0.0,9.5,9.28,5.4,-2.42,500405750.16,"Stage 3, distribution_risk",434,,,,,False,False,False,False,False
HUDCO.NS,Housing & Urban Development Corporation Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,9.78,4.08,7.22,2.0,9.78,4.08,9.22,2.7,-1.86,905328497.94,"Stage 4, weekly_volume_dryup, downtrend",435,,,,,False,False,False,False,False
RELIANCE.NS,Reliance Industries Limited,"Oil, Gas & Consumable Fuels",Stage 4,watchlist,weekly_watchlist,watchlist,5.29,2.89,4.21,5.0,5.29,2.89,9.21,0.55,0.34,27963214809.83,"Stage 4, downtrend",436,,,,,False,False,False,False,False
DODLA.NS,Dodla Dairy Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,4.27,4.0,4.15,5.0,4.27,4.0,9.15,-1.99,-8.61,51980207.22,"Stage 4, weekly_volume_dryup, downtrend",437,,,,,False,False,False,False,False
ZYDUSLIFE.NS,Zydus Lifesciences Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,5.06,9.43,7.03,2.0,5.06,9.43,9.03,12.93,1.34,619054796.68,"Stage 3, weekly_volume_dryup, distribution_risk",438,,,,,False,False,False,False,False
FSL.NS,Firstsource Solutions Limited,Services,Stage 4,watchlist,weekly_watchlist,watchlist,8.2,10.0,9.01,0.0,8.2,10.0,9.01,-22.62,-24.14,1310407957.34,"Stage 4, downtrend",439,,,,,False,False,False,False,False
NESTLEIND.NS,Nestle India Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,4.93,2.88,4.01,5.0,4.93,2.88,9.01,13.31,15.49,2871506391.02,"Stage 3, distribution_risk",440,,,,,False,False,False,False,False
MASFIN.NS,MAS Financial Services Limited,Financial Services,Stage 1,watchlist,weekly_watchlist,watchlist,0.0,15.24,6.86,2.0,0.0,15.24,8.86,8.91,13.48,35852909.0,"Stage 1, stage1_base_ready, weekly_volume_dryup, stage1_not_actionable",441,,,,,False,False,False,False,False
ANGELONE.NS,Angel One Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,1.75,13.09,6.85,2.0,1.75,13.09,8.85,26.63,36.26,4370910024.33,"Stage 3, distribution_risk",442,,,,,False,False,False,False,False
HCG.NS,Healthcare Global Enterprises Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,9.05,4.0,6.78,2.0,9.05,4.0,8.78,-6.78,-16.76,119781317.87,"Stage 4, volume_dryup, downtrend",443,,,,,False,False,False,False,False
TITAN.NS,Titan Company Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,5.16,13.19,8.77,0.0,5.16,13.19,8.77,13.06,26.79,5917603600.92,"Stage 3, distribution_risk",444,,,,,False,False,False,False,False
AXISBANK.NS,Axis Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.33,14.59,6.75,2.0,0.33,14.59,8.75,10.27,19.63,9986001314.62,"Stage 3, volume_dryup, distribution_risk",445,,,,,False,False,False,False,False
AMBER.NS,Amber Enterprises India Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,19.37,8.72,0.0,0.0,19.37,8.72,33.72,0.01,2416810873.12,"Stage 3, weekly_volume_dryup, distribution_risk",446,,,,,False,False,False,False,False
PAYTM.NS,One 97 Communications Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,8.73,4.0,6.6,2.0,8.73,4.0,8.6,-7.39,-4.26,2444570830.56,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",447,,,,,False,False,False,False,False
JYOTHYLAB.NS,Jyothy Labs Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,5.0,0.0,8.0,8.6,7.82,-12.82,175682897.1,"Stage 3, distribution_risk",448,,,,,False,False,False,False,False
GAIL.NS,GAIL (India) Limited,"Oil, Gas & Consumable Fuels",Stage 3,watchlist,weekly_watchlist,watchlist,0.0,7.81,3.51,5.0,0.0,7.81,8.51,8.79,1.3,2207032826.35,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",449,,,,,False,False,False,False,False
ULTRACEMCO.NS,UltraTech Cement Limited,Construction Materials,Stage 1,watchlist,weekly_watchlist,watchlist,0.0,18.83,8.47,0.0,0.0,18.83,8.47,4.46,3.88,4195797713.45,"Stage 1, stage1_not_actionable, stage1_needs_more_base",450,,,,,False,False,False,False,False
BALMLAWRIE.NS,Balmer Lawrie & Company Limited,Diversified,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,7.39,3.33,5.0,0.0,7.39,8.33,12.58,-2.72,34854637.49,"Stage 4, downtrend",451,,,,,False,False,False,False,False
FINEORG.NS,Fine Organic Industries Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,2.43,11.05,6.31,2.0,2.43,11.05,8.31,26.88,15.65,92342408.9,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",452,,,,,False,False,False,False,False
AEGISLOG.NS,Aegis Logistics Ltd.,"Oil, Gas & Consumable Fuels",Stage 3,watchlist,weekly_watchlist,watchlist,0.0,6.87,3.09,5.0,0.0,6.87,8.09,7.44,-6.69,923801790.74,"Stage 3, distribution_risk",453,,,,,False,False,False,False,False
RECLTD.NS,REC Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,13.49,6.07,2.0,0.0,13.49,8.07,9.47,9.41,3197659647.83,"Stage 3, distribution_risk",454,,,,,False,False,False,False,False
JLHL.NS,Jupiter Life Line Hospitals Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,1.2,12.0,6.06,2.0,1.2,12.0,8.06,0.09,-11.94,41820530.26,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",455,,,,,False,False,False,False,False
SHARDACROP.NS,Sharda Cropchem Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,2.47,10.4,6.04,2.0,2.47,10.4,8.04,42.76,44.41,374072322.33,"Stage 3, weekly_volume_dryup, distribution_risk",456,,,,,False,False,False,False,False
PFC.NS,Power Finance Corporation Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,13.34,6.0,2.0,0.0,13.34,8.0,34.02,27.37,4359701781.16,"Stage 3, distribution_risk",457,,,,,False,False,False,False,False
KRBL.NS,KRBL Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.66,3.0,5.0,0.0,6.66,8.0,12.92,1.64,223446009.54,"Stage 4, downtrend",458,,,,,False,False,False,False,False
